row_idx,dataset,sentence,changed_sentence_two,target1,substitute1,target1_offset,target1_end,target2,substitute2,target2_offset,target2_end,orig1_logp,orig2_logp,orig_two_logp,ind_sub1_logp,ind_sub2_logp,sub_two_independent_logp,independent_score,seq_sub1_logp,seq_sub2_logp,sub_two_sequential_logp,sequential_score,orig_context_mean_nll,sub_context_mean_nll,orig_context_sum_nll,sub_context_sum_nll,orig_context_num_tokens,sub_context_num_tokens,context_score,orig_sentence_avg_logp,sub_sentence_avg_logp,whole_sentence_avg_logp_score,orig1_token_ids,orig2_token_ids,ind_sub1_token_ids,ind_sub2_token_ids,seq_sub1_token_ids,seq_sub2_token_ids,orig1_tokens,orig2_tokens,ind_sub1_tokens,ind_sub2_tokens,seq_sub1_tokens,seq_sub2_tokens
266,prolex,"To Know the ideas and concepts first would prevent the student from making a lot of mistakes that can cost him pain and disappointment, because he would probably choose the correct and convenient solution for the fact that he is taking his knowledge.","To Know the thoughts and concepts first would prevent the student from making a lot of mistakes that can cost him pain and disappointment, because he would probably choose the proper and convenient solution for the fact that he is taking his knowledge.",correct,proper,173,180,ideas,thoughts,12,17,-4.5,-9.875,-14.375,-7.03125,-10.0625,-17.09375,2.71875,-6.90625,-10.0625,-16.96875,2.59375,3.878662109375,3.982627175071023,170.6611328125,175.235595703125,44,44,0.10396506569602293,-3.878662109375,-3.982627175071023,0.10396506569602293,[3451],[5697],[1463],[7906],[1463],[7906],"[""Ġcorrect""]","[""Ġideas""]","[""Ġproper""]","[""Ġthoughts""]","[""Ġproper""]","[""Ġthoughts""]"
267,prolex,Successful people always try to do new things this is like a habit for them.,Successful people invariably try to do new things this is like a routine for them.,habit,routine,61,66,always,invariably,18,24,-3.609375,-4.34375,-7.953125,-6.03125,-9.4375,-15.46875,7.515625,-7.1875,-9.375,-16.5625,8.609375,2.989013671875,3.75909423828125,47.82421875,60.1455078125,16,16,0.77008056640625,-2.989013671875,-3.75909423828125,0.77008056640625,[8803],[1900],[10934],[37504],[10934],[37504],"[""Ġhabit""]","[""Ġalways""]","[""Ġroutine""]","[""Ġinvariably""]","[""Ġroutine""]","[""Ġinvariably""]"
268,prolex,Successful people always try to do new things this is like a habit for them.,Successful people invariably try to do new things this is like a practice for them.,habit,practice,61,66,always,invariably,18,24,-3.609375,-4.34375,-7.953125,-6.21875,-9.4375,-15.65625,7.703125,-7.0625,-9.375,-16.4375,8.484375,2.989013671875,3.84490966796875,47.82421875,61.5185546875,16,16,0.85589599609375,-2.989013671875,-3.84490966796875,0.85589599609375,[8803],[1900],[3946],[37504],[3946],[37504],"[""Ġhabit""]","[""Ġalways""]","[""Ġpractice""]","[""Ġinvariably""]","[""Ġpractice""]","[""Ġinvariably""]"
269,prolex,Successful people always try to do new things this is like a habit for them.,Successful people invariably try to do new things this is like a custom for them.,habit,custom,61,66,always,invariably,18,24,-3.609375,-4.34375,-7.953125,-8.8125,-9.4375,-18.25,10.296875,-9.5,-9.375,-18.875,10.921875,2.989013671875,4.04486083984375,47.82421875,64.7177734375,16,16,1.05584716796875,-2.989013671875,-4.04486083984375,1.05584716796875,[8803],[1900],[2840],[37504],[2840],[37504],"[""Ġhabit""]","[""Ġalways""]","[""Ġcustom""]","[""Ġinvariably""]","[""Ġcustom""]","[""Ġinvariably""]"
270,prolex,To travel himself or herself to obtain information about the traveling region and have a choice to travel.,To travel himself or herself to obtain data about the traveling area and have a choice to travel.,region,area,71,77,information,data,39,50,-8.625,-3.546875,-12.171875,-7.71875,-5.96875,-13.6875,1.515625,-7.1875,-5.96875,-13.15625,0.984375,5.069444444444445,5.205729166666667,91.25,93.703125,18,18,0.13628472222222232,-5.069444444444445,-5.205729166666667,0.13628472222222232,[2919],[1491],[2170],[941],[2170],[941],"[""Ġregion""]","[""Ġinformation""]","[""Ġarea""]","[""Ġdata""]","[""Ġarea""]","[""Ġdata""]"
271,prolex,To travel himself or herself to obtain information about the traveling region and have a choice to travel.,To travel himself or herself to obtain data about the traveling destination and have a choice to travel.,region,destination,71,77,information,data,39,50,-8.625,-3.546875,-12.171875,-7.03125,-5.96875,-13.0,0.828125,-7.0,-5.96875,-12.96875,0.796875,5.069444444444445,5.180989583333333,91.25,93.2578125,18,18,0.1115451388888884,-5.069444444444445,-5.180989583333333,0.1115451388888884,[2919],[1491],[12095],[941],[12095],[941],"[""Ġregion""]","[""Ġinformation""]","[""Ġdestination""]","[""Ġdata""]","[""Ġdestination""]","[""Ġdata""]"
272,prolex,To travel himself or herself to obtain information about the traveling region and have a choice to travel.,To travel himself or herself to obtain data about the traveling place and have a choice to travel.,region,place,71,77,information,data,39,50,-8.625,-3.546875,-12.171875,-6.78125,-5.96875,-12.75,0.578125,-6.6875,-5.96875,-12.65625,0.484375,5.069444444444445,5.126302083333333,91.25,92.2734375,18,18,0.056857638888888395,-5.069444444444445,-5.126302083333333,0.056857638888888395,[2919],[1491],[1659],[941],[1659],[941],"[""Ġregion""]","[""Ġinformation""]","[""Ġplace""]","[""Ġdata""]","[""Ġplace""]","[""Ġdata""]"
273,prolex,To travel himself or herself to obtain information about the traveling region and have a choice to travel.,To travel himself or herself to obtain data about the traveling location and have a choice to travel.,region,location,71,77,information,data,39,50,-8.625,-3.546875,-12.171875,-6.59375,-5.96875,-12.5625,0.390625,-6.5,-5.96875,-12.46875,0.296875,5.069444444444445,5.137586805555555,91.25,92.4765625,18,18,0.06814236111111072,-5.069444444444445,-5.137586805555555,0.06814236111111072,[2919],[1491],[4328],[941],[4328],[941],"[""Ġregion""]","[""Ġinformation""]","[""Ġlocation""]","[""Ġdata""]","[""Ġlocation""]","[""Ġdata""]"
274,prolex,Learning by memorizing new facts is only a mechanical exercise that cannot increase our intelligence.,Learning by memorizing new facts is just a mechanical activity that cannot increase our intelligence.,exercise,activity,54,62,only,just,36,40,-2.59375,-3.453125,-6.046875,-3.9375,-3.953125,-7.890625,1.84375,-3.59375,-3.953125,-7.546875,1.5,3.6968994140625,3.6612548828125,59.150390625,58.580078125,16,16,-0.03564453125,-3.6968994140625,-3.6612548828125,-0.03564453125,[5763],[760],[2425],[816],[2425],[816],"[""Ġexercise""]","[""Ġonly""]","[""Ġactivity""]","[""Ġjust""]","[""Ġactivity""]","[""Ġjust""]"
275,prolex,Learning by memorizing new facts is only a mechanical exercise that cannot increase our intelligence.,Learning by memorizing new facts is just a mechanical practice that cannot increase our intelligence.,exercise,practice,54,62,only,just,36,40,-2.59375,-3.453125,-6.046875,-6.1875,-3.953125,-10.140625,4.09375,-5.59375,-3.953125,-9.546875,3.5,3.6968994140625,3.7598876953125,59.150390625,60.158203125,16,16,0.06298828125,-3.6968994140625,-3.7598876953125,0.06298828125,[5763],[760],[3946],[816],[3946],[816],"[""Ġexercise""]","[""Ġonly""]","[""Ġpractice""]","[""Ġjust""]","[""Ġpractice""]","[""Ġjust""]"
276,prolex,Learning by memorizing new facts is only a mechanical exercise that cannot increase our intelligence.,Learning by memorizing new facts is just a mechanical routine that cannot increase our intelligence.,exercise,routine,54,62,only,just,36,40,-2.59375,-3.453125,-6.046875,-6.8125,-3.953125,-10.765625,4.71875,-6.03125,-3.953125,-9.984375,3.9375,3.6968994140625,3.8443603515625,59.150390625,61.509765625,16,16,0.1474609375,-3.6968994140625,-3.8443603515625,0.1474609375,[5763],[760],[10934],[816],[10934],[816],"[""Ġexercise""]","[""Ġonly""]","[""Ġroutine""]","[""Ġjust""]","[""Ġroutine""]","[""Ġjust""]"
277,prolex,Learning by memorizing new facts is only a mechanical exercise that cannot increase our intelligence.,Learning by memorizing new facts is just a mechanical drill that cannot increase our intelligence.,exercise,drill,54,62,only,just,36,40,-2.59375,-3.453125,-6.046875,-7.0625,-3.953125,-11.015625,4.96875,-6.34375,-3.953125,-10.296875,4.25,3.6968994140625,3.8873291015625,59.150390625,62.197265625,16,16,0.1904296875,-3.6968994140625,-3.8873291015625,0.1904296875,[5763],[760],[21353],[816],[21353],[816],"[""Ġexercise""]","[""Ġonly""]","[""Ġdrill""]","[""Ġjust""]","[""Ġdrill""]","[""Ġjust""]"
278,prolex,Learning by memorizing new facts is only a mechanical exercise that cannot increase our intelligence.,Learning by memorizing new facts is just a mechanical process that cannot increase our intelligence.,exercise,process,54,62,only,just,36,40,-2.59375,-3.453125,-6.046875,-1.4453125,-3.953125,-5.3984375,-0.6484375,-1.3515625,-3.953125,-5.3046875,-0.7421875,3.6968994140625,3.5330810546875,59.150390625,56.529296875,16,16,-0.163818359375,-3.6968994140625,-3.5330810546875,-0.163818359375,[5763],[760],[1232],[816],[1232],[816],"[""Ġexercise""]","[""Ġonly""]","[""Ġprocess""]","[""Ġjust""]","[""Ġprocess""]","[""Ġjust""]"
280,prolex,Grandparents usually stay at home or hotel and they spend their time relaxing.,Grandparents normally stay at home or hotel and they spend their time resting.,relaxing,resting,69,77,usually,normally,13,20,-4.53125,-7.09375,-11.625,-6.09375,-10.6875,-16.78125,5.15625,-6.03125,-10.6875,-16.71875,5.09375,3.6183035714285716,3.948939732142857,50.65625,55.28515625,14,14,0.3306361607142856,-3.6183035714285716,-3.948939732142857,0.3306361607142856,[32196],[3798],[18180],[9403],[18180],[9403],"[""Ġrelaxing""]","[""Ġusually""]","[""Ġresting""]","[""Ġnormally""]","[""Ġresting""]","[""Ġnormally""]"
282,prolex,"To start with, we have limited resources.","To begin with, we have restricted resources.",limited,restricted,23,30,start,begin,3,8,-8.25,-4.96875,-13.21875,-10.0,-6.03125,-16.03125,2.8125,-9.625,-6.03125,-15.65625,2.4375,3.122314453125,3.8270263671875,24.978515625,30.6162109375,8,8,0.7047119140625,-3.122314453125,-3.8270263671875,0.7047119140625,[3710],[1265],[11096],[3135],[11096],[3135],"[""Ġlimited""]","[""Ġstart""]","[""Ġrestricted""]","[""Ġbegin""]","[""Ġrestricted""]","[""Ġbegin""]"
283,prolex,"To start with, we have limited resources.","To begin with, we have scarce resources.",limited,scarce,23,30,start,begin,3,8,-8.25,-4.96875,-13.21875,-14.0,-6.03125,-20.03125,6.8125,-13.5625,-6.03125,-19.59375,6.375,3.122314453125,3.8944091796875,24.978515625,31.1552734375,8,8,0.7720947265625,-3.122314453125,-3.8944091796875,0.7720947265625,[3710],[1265],[29967],[3135],[29967],[3135],"[""Ġlimited""]","[""Ġstart""]","[""Ġscarce""]","[""Ġbegin""]","[""Ġscarce""]","[""Ġbegin""]"
284,prolex,"To start with, we have limited resources.","To begin with, we have finite resources.",limited,finite,23,30,start,begin,3,8,-8.25,-4.96875,-13.21875,-12.125,-6.03125,-18.15625,4.9375,-11.875,-6.03125,-17.90625,4.6875,3.122314453125,3.5233154296875,24.978515625,28.1865234375,8,8,0.4010009765625,-3.122314453125,-3.5233154296875,0.4010009765625,[3710],[1265],[6486],[3135],[6486],[3135],"[""Ġlimited""]","[""Ġstart""]","[""Ġfinite""]","[""Ġbegin""]","[""Ġfinite""]","[""Ġbegin""]"
285,prolex,"Because, trying new things and risks breaks the monotony, gives name and fame, and also gives soul satisfaction and offers new things and technology to society.","Because, attempting new things and risks breaks the monotony, gives name and recognition, and also gives soul satisfaction and offers new things and technology to society.",fame,recognition,73,77,trying,attempting,9,15,-1.9609375,-9.625,-11.5859375,-3.59375,-12.125,-15.71875,4.1328125,-3.5,-12.125,-15.625,4.0390625,4.20059814453125,4.5009709676106775,126.0179443359375,135.0291290283203,30,30,0.30037282307942714,-4.20059814453125,-4.5009709676106775,0.30037282307942714,[23898],[2820],[8981],[13756],[8981],[13756],"[""Ġfame""]","[""Ġtrying""]","[""Ġrecognition""]","[""Ġattempting""]","[""Ġrecognition""]","[""Ġattempting""]"
288,prolex,"Because, trying new things and risks breaks the monotony, gives name and fame, and also gives soul satisfaction and offers new things and technology to society.","Because, attempting new things and risks breaks the monotony, gives name and reputation, and also gives soul satisfaction and offers new things and technology to society.",fame,reputation,73,77,trying,attempting,9,15,-1.9609375,-9.625,-11.5859375,-4.53125,-12.125,-16.65625,5.0703125,-4.75,-12.125,-16.875,5.2890625,4.20059814453125,4.483588155110677,126.0179443359375,134.5076446533203,30,30,0.28299001057942696,-4.20059814453125,-4.483588155110677,0.28299001057942696,[23898],[2820],[12681],[13756],[12681],[13756],"[""Ġfame""]","[""Ġtrying""]","[""Ġreputation""]","[""Ġattempting""]","[""Ġreputation""]","[""Ġattempting""]"
289,prolex,For example to understand the economy students must understand the main concept and must learn facts.,For instance to understand the economy students must understand the principal concept and must learn facts.,main,principal,67,71,example,instance,4,11,-6.59375,-3.640625,-10.234375,-8.5,-3.671875,-12.171875,1.9375,-8.25,-3.328125,-11.578125,1.34375,4.683837890625,4.81982421875,74.94140625,77.1171875,16,16,0.135986328125,-4.683837890625,-4.81982421875,0.135986328125,[2022],[1650],[8624],[4227],[8624],[4227],"[""Ġmain""]","[""Ġexample""]","[""Ġprincipal""]","[""Ġinstance""]","[""Ġprincipal""]","[""Ġinstance""]"
290,prolex,For example to understand the economy students must understand the main concept and must learn facts.,For instance to understand the economy students must understand the key concept and must learn facts.,main,key,67,71,example,instance,4,11,-6.59375,-3.640625,-10.234375,-5.96875,-3.671875,-9.640625,-0.59375,-5.9375,-3.328125,-9.265625,-0.96875,4.683837890625,4.68603515625,74.94140625,74.9765625,16,16,0.002197265625,-4.683837890625,-4.68603515625,0.002197265625,[2022],[1650],[2234],[4227],[2234],[4227],"[""Ġmain""]","[""Ġexample""]","[""Ġkey""]","[""Ġinstance""]","[""Ġkey""]","[""Ġinstance""]"
291,prolex,For example to understand the economy students must understand the main concept and must learn facts.,For instance to understand the economy students must understand the central concept and must learn facts.,main,central,67,71,example,instance,4,11,-6.59375,-3.640625,-10.234375,-6.53125,-3.671875,-10.203125,-0.03125,-6.5625,-3.328125,-9.890625,-0.34375,4.683837890625,4.71435546875,74.94140625,75.4296875,16,16,0.030517578125,-4.683837890625,-4.71435546875,0.030517578125,[2022],[1650],[4275],[4227],[4275],[4227],"[""Ġmain""]","[""Ġexample""]","[""Ġcentral""]","[""Ġinstance""]","[""Ġcentral""]","[""Ġinstance""]"
292,prolex,For example to understand the economy students must understand the main concept and must learn facts.,For instance to understand the economy students must understand the primary concept and must learn facts.,main,primary,67,71,example,instance,4,11,-6.59375,-3.640625,-10.234375,-7.65625,-3.671875,-11.328125,1.09375,-7.375,-3.328125,-10.703125,0.46875,4.683837890625,4.83349609375,74.94140625,77.3359375,16,16,0.149658203125,-4.683837890625,-4.83349609375,0.149658203125,[2022],[1650],[3625],[4227],[3625],[4227],"[""Ġmain""]","[""Ġexample""]","[""Ġprimary""]","[""Ġinstance""]","[""Ġprimary""]","[""Ġinstance""]"
293,prolex,For example to understand the economy students must understand the main concept and must learn facts.,For instance to understand the economy students must understand the fundamental concept and must learn facts.,main,fundamental,67,71,example,instance,4,11,-6.59375,-3.640625,-10.234375,-5.59375,-3.671875,-9.265625,-0.96875,-5.5,-3.328125,-8.828125,-1.40625,4.683837890625,4.65185546875,74.94140625,74.4296875,16,16,-0.031982421875,-4.683837890625,-4.65185546875,-0.031982421875,[2022],[1650],[7936],[4227],[7936],[4227],"[""Ġmain""]","[""Ġexample""]","[""Ġfundamental""]","[""Ġinstance""]","[""Ġfundamental""]","[""Ġinstance""]"
294,prolex,"People do something for very reasons such as because of compulsion, to be happy, However, something is not enough for some people `successful people try new things and take risks rather than only doing what they already know how to do well.","People do something for very reasons such as because of compulsion, to be happy, Nevertheless, something is not enough for some people `successful people try new things and take chances rather than only doing what they already know how to do well.",risks,chances,173,178,However,Nevertheless,81,88,-0.7421875,-13.5625,-14.3046875,-2.4375,-17.75,-20.1875,5.8828125,-2.421875,-17.875,-20.296875,5.9921875,3.678431193033854,3.8145904541015625,176.564697265625,183.100341796875,48,48,0.13615926106770848,-3.678431193033854,-3.8145904541015625,0.13615926106770848,[10502],[1723],[14512],[12257],[14512],[12257],"[""Ġrisks""]","[""ĠHowever""]","[""Ġchances""]","[""ĠNevertheless""]","[""Ġchances""]","[""ĠNevertheless""]"
