row_idx,dataset,sentence,changed_sentence,prefix,suffix,target,substitute,orig_logp,sub_logp,orig_nll,sub_nll,score,orig_token_ids,sub_token_ids,orig_tokens,sub_tokens,orig_num_tokens,sub_num_tokens,orig_context_mean_nll,sub_context_mean_nll,orig_context_sum_nll,sub_context_sum_nll,orig_context_num_tokens,sub_context_num_tokens,context_score,orig_context_avg_logp,sub_context_avg_logp,context_logp_score
295,prolex,"Also when playing tennis there is something you always have to have in mind ""if it is working and giving you results do not change or try something new"", successful tennis players do not take great risks, nor try new things, they just do what they know they do best, and stick to it if it is working.","Also when playing tennis there is something you always have to have in mind ""if it is working and giving you results do not adjust or try something new"", successful tennis players do not take great risks, nor try new things, they just do what they know they do best, and stick to it if it is working.","Also when playing tennis there is something you always have to have in mind ""if it is working and giving you results do not "," or try something new"", successful tennis players do not take great risks, nor try new things, they just do what they know they do best, and stick to it if it is working.",change,adjust,-0.84375,-6.96875,0.84375,6.96875,6.125,[1818],[4575],"[""Ġchange""]","[""Ġadjust""]",1,1,2.859375,2.953125,180.0,186.0,63,63,0.09375,-2.859375,-2.953125,0.09375
296,prolex,"Also when playing tennis there is something you always have to have in mind ""if it is working and giving you results do not change or try something new"", successful tennis players do not take great risks, nor try new things, they just do what they know they do best, and stick to it if it is working.","Also when playing tennis there is something you always have to have in mind ""if it is working and giving you results do not shift or try something new"", successful tennis players do not take great risks, nor try new things, they just do what they know they do best, and stick to it if it is working.","Also when playing tennis there is something you always have to have in mind ""if it is working and giving you results do not "," or try something new"", successful tennis players do not take great risks, nor try new things, they just do what they know they do best, and stick to it if it is working.",change,shift,-0.84375,-9.25,0.84375,9.25,8.40625,[1818],[5333],"[""Ġchange""]","[""Ġshift""]",1,1,2.859375,2.984375,180.0,188.0,63,63,0.125,-2.859375,-2.984375,0.125
297,prolex,"any one can order his time and himself to get the benefits by doing alot of things in ashort time like studying , working , and helping their communityor family , but with out **order**ing time the person will lose the ability to work well , the person will not have time that he cannot do any more work.","any one can manage his time and himself to get the benefits by doing alot of things in ashort time like studying , working , and helping their communityor family , but with out **order**ing time the person will lose the ability to work well , the person will not have time that he cannot do any more work.",any one can ," his time and himself to get the benefits by doing alot of things in ashort time like studying , working , and helping their communityor family , but with out **order**ing time the person will lose the ability to work well , the person will not have time that he cannot do any more work.",order,manage,-7.15625,-6.40625,7.15625,6.40625,-0.75,[1340],[8722],"[""Ġorder""]","[""Ġmanage""]",1,1,4.5,4.375,288.0,280.0,64,64,-0.125,-4.5,-4.375,-0.125
298,prolex,"any one can order his time and himself to get the benefits by doing alot of things in ashort time like studying , working , and helping their communityor family , but with out **order**ing time the person will lose the ability to work well , the person will not have time that he cannot do any more work.","any one can schedule his time and himself to get the benefits by doing alot of things in ashort time like studying , working , and helping their communityor family , but with out **order**ing time the person will lose the ability to work well , the person will not have time that he cannot do any more work.",any one can ," his time and himself to get the benefits by doing alot of things in ashort time like studying , working , and helping their communityor family , but with out **order**ing time the person will lose the ability to work well , the person will not have time that he cannot do any more work.",order,schedule,-7.15625,-10.1875,7.15625,10.1875,3.03125,[1340],[10130],"[""Ġorder""]","[""Ġschedule""]",1,1,4.5,4.5,288.0,288.0,64,64,0.0,-4.5,-4.5,0.0
299,prolex,"any one can order his time and himself to get the benefits by doing alot of things in ashort time like studying , working , and helping their communityor family , but with out **order**ing time the person will lose the ability to work well , the person will not have time that he cannot do any more work.","any one can plan his time and himself to get the benefits by doing alot of things in ashort time like studying , working , and helping their communityor family , but with out **order**ing time the person will lose the ability to work well , the person will not have time that he cannot do any more work.",any one can ," his time and himself to get the benefits by doing alot of things in ashort time like studying , working , and helping their communityor family , but with out **order**ing time the person will lose the ability to work well , the person will not have time that he cannot do any more work.",order,plan,-7.15625,-8.6875,7.15625,8.6875,1.53125,[1340],[2098],"[""Ġorder""]","[""Ġplan""]",1,1,4.5,4.40625,288.0,282.0,64,64,-0.09375,-4.5,-4.40625,-0.09375
300,prolex,"second, there will not be any fight during the trip.","second, there will not be any conflict during the trip.","second, there will not be any ", during the trip.,fight,conflict,-8.9375,-7.0,8.9375,7.0,-1.9375,[3819],[7344],"[""Ġfight""]","[""Ġconflict""]",1,1,3.609375,3.484375,39.75,38.25,11,11,-0.125,-3.609375,-3.484375,-0.125
302,prolex,"second, there will not be any fight during the trip.","second, there will not be any dispute during the trip.","second, there will not be any ", during the trip.,fight,dispute,-8.9375,-8.3125,8.9375,8.3125,-0.625,[3819],[12027],"[""Ġfight""]","[""Ġdispute""]",1,1,3.609375,3.703125,39.75,40.75,11,11,0.09375,-3.609375,-3.703125,0.09375
303,prolex,"However, most people need cars ( vans ) to use them as their home.","However, most people need cars ( vans ) to use them as their residence.","However, most people need cars ( vans ) to use them as their ",.,home,residence,-4.65625,-6.71875,4.65625,6.71875,2.0625,[1728],[12913],"[""Ġhome""]","[""Ġresidence""]",1,1,4.0,4.125,64.0,66.0,16,16,0.125,-4.0,-4.125,0.125
304,prolex,"so many people nowadays dont use their cars so that they can avoid paying for gas, so the price of **gas** is going to be cheaper","so many people nowadays dont use their cars so that they can avoid paying for fuel, so the price of **gas** is going to be cheaper",so many people nowadays dont use their cars so that they can avoid paying for ,", so the price of **gas** is going to be cheaper",gas,fuel,-2.8125,-3.1875,2.8125,3.1875,0.375,[3678],[7236],"[""Ġgas""]","[""Ġfuel""]",1,1,3.265625,3.34375,91.5,93.5,28,28,0.078125,-3.265625,-3.34375,0.078125
305,prolex,"so many people nowadays dont use their cars so that they can avoid paying for gas, so the price of **gas** is going to be cheaper","so many people nowadays dont use their cars so that they can avoid paying for petrol, so the price of **gas** is going to be cheaper",so many people nowadays dont use their cars so that they can avoid paying for ,", so the price of **gas** is going to be cheaper",gas,petrol,-2.8125,-3.5625,2.8125,3.5625,0.75,[3678],[46181],"[""Ġgas""]","[""Ġpetrol""]",1,1,3.265625,3.34375,91.5,93.5,28,28,0.078125,-3.265625,-3.34375,0.078125
306,prolex,"so many people nowadays dont use their cars so that they can avoid paying for gas, so the price of **gas** is going to be cheaper","so many people nowadays dont use their cars so that they can avoid paying for gasoline, so the price of **gas** is going to be cheaper",so many people nowadays dont use their cars so that they can avoid paying for ,", so the price of **gas** is going to be cheaper",gas,gasoline,-2.8125,-4.1875,2.8125,4.1875,1.375,[3678],[29312],"[""Ġgas""]","[""Ġgasoline""]",1,1,3.265625,3.34375,91.5,93.5,28,28,0.078125,-3.265625,-3.34375,0.078125
307,prolex,"When young people become old people, they start to spend less time on fun than before.","When young people become old people, they start to spend less time on entertainment than before.","When young people become old people, they start to spend less time on ", than before.,fun,entertainment,-5.9375,-5.375,5.9375,5.375,-0.5625,[794],[14608],"[""Ġfun""]","[""Ġentertainment""]",1,1,3.265625,3.0,55.5,51.0,17,17,-0.265625,-3.265625,-3.0,-0.265625
308,prolex,"When young people become old people, they start to spend less time on fun than before.","When young people become old people, they start to spend less time on pleasure than before.","When young people become old people, they start to spend less time on ", than before.,fun,pleasure,-5.9375,-7.75,5.9375,7.75,1.8125,[794],[11284],"[""Ġfun""]","[""Ġpleasure""]",1,1,3.265625,3.1875,55.5,54.25,17,17,-0.078125,-3.265625,-3.1875,-0.078125
309,prolex,"When young people become old people, they start to spend less time on fun than before.","When young people become old people, they start to spend less time on amusement than before.","When young people become old people, they start to spend less time on ", than before.,fun,amusement,-5.9375,-8.75,5.9375,8.75,2.8125,[794],[36067],"[""Ġfun""]","[""Ġamusement""]",1,1,3.265625,3.234375,55.5,55.0,17,17,-0.03125,-3.265625,-3.234375,-0.03125
310,prolex,"When young people become old people, they start to spend less time on fun than before.","When young people become old people, they start to spend less time on recreation than before.","When young people become old people, they start to spend less time on ", than before.,fun,recreation,-5.9375,-6.4375,5.9375,6.4375,0.5,[794],[37481],"[""Ġfun""]","[""Ġrecreation""]",1,1,3.265625,3.125,55.5,53.25,17,17,-0.140625,-3.265625,-3.125,-0.140625
311,prolex,"When young people become old people, they start to spend less time on fun than before.","When young people become old people, they start to spend less time on enjoyment than before.","When young people become old people, they start to spend less time on ", than before.,fun,enjoyment,-5.9375,-9.4375,5.9375,9.4375,3.5,[794],[31733],"[""Ġfun""]","[""Ġenjoyment""]",1,1,3.265625,3.25,55.5,55.25,17,17,-0.015625,-3.265625,-3.25,-0.015625
312,prolex,i mention many of the old ones enjoy their jobs and work they get involved in.,i note many of the old ones enjoy their jobs and work they get involved in.,i , many of the old ones enjoy their jobs and work they get involved in.,mention,note,-10.5,-9.6875,10.5,9.6875,-0.8125,[3748],[3877],"[""Ġmention""]","[""Ġnote""]",1,1,4.53125,4.4375,72.5,71.0,16,16,-0.09375,-4.53125,-4.4375,-0.09375
313,prolex,So i think they will opt out and not buy cars and will rather use the public transportation provided for them by the government.,So i think they will opt out and not buy cars and will rather use the public transportation provided for them by the state.,So i think they will opt out and not buy cars and will rather use the public transportation provided for them by the ,.,government,state,-0.95703125,-2.578125,0.95703125,2.578125,1.62109375,[2208],[1375],"[""Ġgovernment""]","[""Ġstate""]",1,1,3.484375,3.546875,83.5,85.0,24,24,0.0625,-3.484375,-3.546875,0.0625
