row_idx,dataset,sentence,changed_sentence,prefix,suffix,target,substitute,orig_logp,sub_logp,orig_nll,sub_nll,score,orig_token_ids,sub_token_ids,orig_tokens,sub_tokens,orig_num_tokens,sub_num_tokens,orig_context_mean_nll,sub_context_mean_nll,orig_context_sum_nll,sub_context_sum_nll,orig_context_num_tokens,sub_context_num_tokens,context_score,orig_context_avg_logp,sub_context_avg_logp,context_logp_score
506,swords,"The paper's local administrator, Maria Luz Lopez, was shot dead, and her mother wounded, while her car was stopped for a red light.
An hour later, the paper's circulation manager, Miguel Soler, was shot and killed near his home.

The drug lords who claimed responsibility said they would blow up the Bogota newspaper's offices if it continued to distribute in Medellin.","The paper's local administrator, Maria Luz Lopez, was shot dead, and her mother wounded, while her car was stopped for a red light.
An hour later, the paper's circulation official, Miguel Soler, was shot and killed near his home.

The drug lords who claimed responsibility said they would blow up the Bogota newspaper's offices if it continued to distribute in Medellin.","The paper's local administrator, Maria Luz Lopez, was shot dead, and her mother wounded, while her car was stopped for a red light.
An hour later, the paper's circulation ",", Miguel Soler, was shot and killed near his home.

The drug lords who claimed responsibility said they would blow up the Bogota newspaper's offices if it continued to distribute in Medellin.",manager,official,-0.86328125,-8.0625,0.86328125,8.0625,7.19921875,[7205],[3565],"[""Ġmanager""]","[""Ġofficial""]",1,1,3.046875,3.140625,247.0,255.0,81,81,0.09375,-3.046875,-3.140625,0.09375
507,swords,"Dunkin' is based in Randolph, Mass. Cara, a food services chain operator and Unicorp, a holding company, are based in Toronto.","Dunkin' is based in Randolph, Mass. Cara, a food services chain operator and Unicorp, a holding group, are based in Toronto.","Dunkin' is based in Randolph, Mass. Cara, a food services chain operator and Unicorp, a holding ",", are based in Toronto.",company,group,-0.11669921875,-3.984375,0.11669921875,3.984375,3.86767578125,[2567],[1387],"[""Ġcompany""]","[""Ġgroup""]",1,1,3.640625,3.75,116.5,120.0,32,32,0.109375,-3.640625,-3.75,0.109375
508,swords,"""I'm very good at making things happen this way. But if Tasha will forgive me
                    --"" 
                 He nodded, repeated, ""I am sorry,"" then slipped into the next room.","""I'm very good at making things happen this way. But if Tasha will pardon me
                    --"" 
                 He nodded, repeated, ""I am sorry,"" then slipped into the next room.","""I'm very good at making things happen this way. But if Tasha will "," me
                    --"" 
                 He nodded, repeated, ""I am sorry,"" then slipped into the next room.",forgive,pardon,-5.03125,-7.78125,5.03125,7.78125,2.75,[23697],[34030],"[""Ġforgive""]","[""Ġpardon""]",1,1,4.1875,4.3125,168.0,172.0,40,40,0.125,-4.1875,-4.3125,0.125
509,swords,"She used the discretion of the mirrored window to secretively survey her crew.
Harmon was an excellent addition to the bridge team, but was she open minded
enough to defy United Earth Command and sever all ties from Earth? She watched
the psi bob her head, unaware of the rest of the bridge, shaking blonde curls as
she chattered away with the approaching psi relay on Mason's ship.","She used the discretion of the mirrored window to secretively survey her crew.
Harmon was an excellent addition to the bridge squad, but was she open minded
enough to defy United Earth Command and sever all ties from Earth? She watched
the psi bob her head, unaware of the rest of the bridge, shaking blonde curls as
she chattered away with the approaching psi relay on Mason's ship.","She used the discretion of the mirrored window to secretively survey her crew.
Harmon was an excellent addition to the bridge ",", but was she open minded
enough to defy United Earth Command and sever all ties from Earth? She watched
the psi bob her head, unaware of the rest of the bridge, shaking blonde curls as
she chattered away with the approaching psi relay on Mason's ship.",team,squad,-2.0,-8.3125,2.0,8.3125,6.3125,[2285],[13487],"[""Ġteam""]","[""Ġsquad""]",1,1,4.21875,4.25,366.0,370.0,87,87,0.03125,-4.21875,-4.25,0.03125
510,swords,"The new company will attempt to limit the shipyard's losses, participants said. ""The situation is that the bankruptcy court will get out of the shipbuilding business. Everything will be taken over by the new company,"" said Christian Andersson, executive vice president of Oy Waertsilae, former parent of Waertsilae Marine.","The new company will attempt to limit the shipyard's losses, participants said. ""The situation is that the bankruptcy court will move out of the shipbuilding business. Everything will be taken over by the new company,"" said Christian Andersson, executive vice president of Oy Waertsilae, former parent of Waertsilae Marine.","The new company will attempt to limit the shipyard's losses, participants said. ""The situation is that the bankruptcy court will "," out of the shipbuilding business. Everything will be taken over by the new company,"" said Christian Andersson, executive vice president of Oy Waertsilae, former parent of Waertsilae Marine.",get,move,-5.40625,-7.59375,5.40625,7.59375,2.1875,[755],[2118],"[""Ġget""]","[""Ġmove""]",1,1,3.328125,3.390625,223.0,227.0,67,67,0.0625,-3.328125,-3.390625,0.0625
511,swords,"""Oh."" 
                 ""You don't know who he is?"" 
                 ""Well...""","""Oh."" 
                 ""You don't recognize who he is?"" 
                 ""Well...""","""Oh."" 
                 ""You don't "," who he is?"" 
                 ""Well...""",know,recognize,-2.296875,-6.84375,2.296875,6.84375,4.546875,[871],[9446],"[""Ġknow""]","[""Ġrecognize""]",1,1,3.09375,3.5,55.75,63.0,18,18,0.40625,-3.09375,-3.5,0.40625
512,swords,"Any crew member that would
jeopardize the project was meat. It would be a shame to lose that talent,
though.

Rakal, her first officer, was staring pensively at his panel.","Any crew member that would
jeopardize the project was meat. It would be a shame to lose that gift,
though.

Rakal, her first officer, was staring pensively at his panel.","Any crew member that would
jeopardize the project was meat. It would be a shame to lose that ",",
though.

Rakal, her first officer, was staring pensively at his panel.",talent,gift,-5.71875,-8.5,5.71875,8.5,2.78125,[12816],[9140],"[""Ġtalent""]","[""Ġgift""]",1,1,3.65625,3.734375,161.0,164.0,44,44,0.078125,-3.65625,-3.734375,0.078125
514,swords,"I stand up, I walk around, I pretend someone makes a vid about
                    a writer and I must enact every cliche. I cannot decide what's important. But I
                    have learned something: writing trivializes.","I stand up, I walk around, I pretend someone makes a vid about
                    a writer and I must enact every cliche. I cannot conclude what's important. But I
                    have learned something: writing trivializes.","I stand up, I walk around, I pretend someone makes a vid about
                    a writer and I must enact every cliche. I cannot "," what's important. But I
                    have learned something: writing trivializes.",decide,conclude,-6.84375,-10.75,6.84375,10.75,3.90625,[7617],[7525],"[""Ġdecide""]","[""Ġconclude""]",1,1,4.34375,4.53125,196.0,204.0,45,45,0.1875,-4.34375,-4.53125,0.1875
516,swords,"Level 1 and 2 staffers should prepare to be
briefed and move out. This sounds like it's the one."" The distinctive whuffle of
pleasure rippled through the betas on the bridge, and Rakal let loose a small
growl, as if to caution his charges against false hope.","Level 1 and 2 staffers should prepare to be
briefed and move out. This feel like it's the one."" The distinctive whuffle of
pleasure rippled through the betas on the bridge, and Rakal let loose a small
growl, as if to caution his charges against false hope.","Level 1 and 2 staffers should prepare to be
briefed and move out. This "," like it's the one."" The distinctive whuffle of
pleasure rippled through the betas on the bridge, and Rakal let loose a small
growl, as if to caution his charges against false hope.",sounds,feel,-7.71875,-14.375,7.71875,14.375,6.65625,[7835],[1928],"[""Ġsounds""]","[""Ġfeel""]",1,1,4.0625,4.15625,260.0,266.0,64,64,0.09375,-4.0625,-4.15625,0.09375
517,swords,"And then, because a
                    playwright cannot resist a promising line, I said, ""Your Sleeping Flamingo
                    should be put to sleep."" 
                 To say her face fell would do a disservice to Tasha and to literature. (Allow me
                    my self-indulgences as you would those of a dying man -- when I convince my
                    mindsmith to permit the wipe, there will be another Bernardo Flynn, one who
                    knows no more of Tasha Cortez or Vega IV than he reads here.)","And then, because a
                    playwright cannot resist a promising line, I said, ""Your Sleeping Flamingo
                    should be put to sleep."" 
                 To declare her face fell would do a disservice to Tasha and to literature. (Allow me
                    my self-indulgences as you would those of a dying man -- when I convince my
                    mindsmith to permit the wipe, there will be another Bernardo Flynn, one who
                    knows no more of Tasha Cortez or Vega IV than he reads here.)","And then, because a
                    playwright cannot resist a promising line, I said, ""Your Sleeping Flamingo
                    should be put to sleep."" 
                 To "," her face fell would do a disservice to Tasha and to literature. (Allow me
                    my self-indulgences as you would those of a dying man -- when I convince my
                    mindsmith to permit the wipe, there will be another Bernardo Flynn, one who
                    knows no more of Tasha Cortez or Vega IV than he reads here.)",say,declare,-4.375,-9.875,4.375,9.875,5.5,[1333],[11165],"[""Ġsay""]","[""Ġdeclare""]",1,1,4.0625,4.21875,468.0,484.0,115,115,0.15625,-4.0625,-4.21875,0.15625
518,swords,"We walked through his house in silence. It was as attractive and as impersonal
                    as a decorator could arrange for tenants of unknown taste. A tall, narrow
                    stopbox stood in the center of one room; sand trickled forever downward while
                    beads of water splashed across the sand's path.","We walked through his house in silence. It was as attractive and as impersonal
                    as a decorator could organize for tenants of unknown taste. A tall, narrow
                    stopbox stood in the center of one room; sand trickled forever downward while
                    beads of water splashed across the sand's path.","We walked through his house in silence. It was as attractive and as impersonal
                    as a decorator could "," for tenants of unknown taste. A tall, narrow
                    stopbox stood in the center of one room; sand trickled forever downward while
                    beads of water splashed across the sand's path.",arrange,organize,-4.3125,-8.75,4.3125,8.75,4.4375,[23240],[23968],"[""Ġarrange""]","[""Ġorganize""]",1,1,4.03125,4.09375,266.0,270.0,66,66,0.0625,-4.03125,-4.09375,0.0625
519,swords,"A spokesman for the Toronto cable television and telecommunications concern said the coupon rate hasn't yet been fixed, but will probably be set at around 8%. He declined to discuss other terms of the issue.","A spokesman for the Toronto cable television and telecommunications concern said the coupon rate hasn't yet been fixed, but will probably be set at around 8%. He refuse to discuss other terms of the issue.","A spokesman for the Toronto cable television and telecommunications concern said the coupon rate hasn't yet been fixed, but will probably be set at around 8%. He ", to discuss other terms of the issue.,declined,refuse,-2.859375,-16.0,2.859375,16.0,13.140625,[13072],[16410],"[""Ġdeclined""]","[""Ġrefuse""]",1,1,3.328125,3.6875,126.5,140.0,38,38,0.359375,-3.328125,-3.6875,0.359375
